"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 23 09:27:59 GMT 2025","Mon Jun 23 09:28:00 GMT 2025","914","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:08 GMT 2025","Mon Jun 23 09:28:09 GMT 2025","1194","","","","","","Запрет на дубликаты категорий",""
"passed","Mon Jun 23 09:28:03 GMT 2025","Mon Jun 23 09:28:04 GMT 2025","780","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:28:00 GMT 2025","Mon Jun 23 09:28:01 GMT 2025","865","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","27","","","","","","Создание новой траты",""
"passed","Mon Jun 23 09:28:28 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","661","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","42","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:15 GMT 2025","173","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","41","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:25 GMT 2025","322","","","","","","Отправка запроса на дружбу",""
"passed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:26 GMT 2025","418","","","","","","Удаление друга",""
"passed","Mon Jun 23 09:28:05 GMT 2025","Mon Jun 23 09:28:05 GMT 2025","773","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:28:05 GMT 2025","Mon Jun 23 09:28:06 GMT 2025","773","","","","","","Поиск трат по типу валюты",""
"failed","Mon Jun 23 09:28:27 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","1333","","","","","","Авторизация под не существующим пользователем",""
"passed","Mon Jun 23 09:27:50 GMT 2025","Mon Jun 23 09:27:52 GMT 2025","1761","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:28:07 GMT 2025","Mon Jun 23 09:28:08 GMT 2025","744","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:26 GMT 2025","2704","","","","","","Авторизация под существующим пользователем",""
"failed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:26 GMT 2025","967","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","20","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Mon Jun 23 09:28:01 GMT 2025","Mon Jun 23 09:28:02 GMT 2025","993","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:27:57 GMT 2025","Mon Jun 23 09:27:58 GMT 2025","910","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:16 GMT 2025","848","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Mon Jun 23 09:27:55 GMT 2025","Mon Jun 23 09:27:57 GMT 2025","1905","","","","","","Удаление траты через GUI Niffler",""
"passed","Mon Jun 23 09:28:26 GMT 2025","Mon Jun 23 09:28:27 GMT 2025","1276","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:15 GMT 2025","21","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:28:04 GMT 2025","Mon Jun 23 09:28:05 GMT 2025","774","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","36","","","","","","Обязательность наличия категории в трате",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","81","","","","","","Обновление существующей категории через API",""
